locus_tag	ftype	length_bp	gene	EC_number	COG	product
HGLHCLKK_01570	CDS	1662	yqiK		COG2268	Inner membrane protein YqiK
HGLHCLKK_01571	CDS	615	yqiJ			Inner membrane protein YqiJ
HGLHCLKK_01572	CDS	201	glgS			Surface composition regulator
HGLHCLKK_01573	CDS	300	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
HGLHCLKK_01574	misc_RNA	149				FMN
HGLHCLKK_01575	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
HGLHCLKK_01576	CDS	171	yqiD			Protein YqiD
HGLHCLKK_01577	CDS	774	zupT		COG0428	Zinc transporter ZupT
HGLHCLKK_01578	CDS	816	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
HGLHCLKK_01579	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
HGLHCLKK_01580	CDS	672				hypothetical protein
HGLHCLKK_01581	CDS	1482	tolC		COG1538	Outer membrane protein TolC
HGLHCLKK_01582	CDS	630	nudF	3.6.1.13		ADP-ribose pyrophosphatase
HGLHCLKK_01583	CDS	210				hypothetical protein
HGLHCLKK_01584	CDS	198				hypothetical protein
HGLHCLKK_01585	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
HGLHCLKK_01586	CDS	582				hypothetical protein
HGLHCLKK_01587	CDS	1893	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
HGLHCLKK_01588	CDS	2142	cntO_1		COG1629	Metal-pseudopaline receptor CntO
HGLHCLKK_01589	CDS	810	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
HGLHCLKK_01590	CDS	984	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
HGLHCLKK_01591	CDS	1038	feuC		COG0609	Iron-uptake system permease protein FeuC
HGLHCLKK_01592	CDS	948				hypothetical protein
HGLHCLKK_01593	CDS	888				hypothetical protein
HGLHCLKK_01594	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
HGLHCLKK_01595	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
HGLHCLKK_01596	CDS	1350	qseC	2.7.13.3		Sensor protein QseC
HGLHCLKK_01597	CDS	660	qseB			Transcriptional regulatory protein QseB
HGLHCLKK_01598	CDS	393	ygiW_1		COG3111	Protein YgiW
HGLHCLKK_01599	CDS	483				hypothetical protein
HGLHCLKK_01600	CDS	1608	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
HGLHCLKK_01601	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
HGLHCLKK_01602	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
HGLHCLKK_01603	CDS	1413	ftsP		COG2132	Cell division protein FtsP
HGLHCLKK_01604	CDS	2220				hypothetical protein
HGLHCLKK_01605	CDS	258	lpp1			Major outer membrane lipoprotein Lpp 1
HGLHCLKK_01606	CDS	654				hypothetical protein
HGLHCLKK_01607	CDS	276				hypothetical protein
HGLHCLKK_01608	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
HGLHCLKK_01609	misc_RNA	64				ES173
HGLHCLKK_01610	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
HGLHCLKK_01611	CDS	957	rhaS_1			HTH-type transcriptional activator RhaS
HGLHCLKK_01612	CDS	660	yghB		COG0586	Inner membrane protein YghB
HGLHCLKK_01613	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
HGLHCLKK_01614	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
HGLHCLKK_01615	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
HGLHCLKK_01616	misc_RNA	71				naRNA4
HGLHCLKK_01617	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
HGLHCLKK_01618	CDS	495				hypothetical protein
HGLHCLKK_01619	CDS	1041	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
HGLHCLKK_01620	CDS	888				hypothetical protein
HGLHCLKK_01621	CDS	288				hypothetical protein
HGLHCLKK_01622	CDS	1119	hybO	1.12.99.6	COG1740	Hydrogenase-2 small chain
HGLHCLKK_01623	CDS	987	fdnH_1		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
HGLHCLKK_01624	CDS	1179	hybB		COG5557	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
HGLHCLKK_01625	CDS	1704	hybC	1.12.99.6	COG0374	Hydrogenase-2 large chain
HGLHCLKK_01626	CDS	495	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
HGLHCLKK_01627	CDS	489	hybE			Hydrogenase-2 operon protein HybE
HGLHCLKK_01628	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
HGLHCLKK_01629	CDS	249	hybG		COG0298	Hydrogenase maturation factor HybG
HGLHCLKK_01630	misc_RNA	77				naRNA4
HGLHCLKK_01631	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
HGLHCLKK_01632	CDS	1860	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
HGLHCLKK_01633	CDS	1317	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
HGLHCLKK_01634	CDS	345				hypothetical protein
HGLHCLKK_01635	misc_RNA	123				isrC
HGLHCLKK_01636	CDS	1404				IS66 family transposase ISEc47
HGLHCLKK_01637	CDS	939				hypothetical protein
HGLHCLKK_01638	CDS	297				hypothetical protein
HGLHCLKK_01639	CDS	228				hypothetical protein
HGLHCLKK_01640	CDS	708				hypothetical protein
HGLHCLKK_01641	CDS	342				hypothetical protein
HGLHCLKK_01642	CDS	462				hypothetical protein
HGLHCLKK_01643	CDS	1047	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
HGLHCLKK_01644	CDS	165				hypothetical protein
HGLHCLKK_01645	CDS	384				hypothetical protein
HGLHCLKK_01646	CDS	471				hypothetical protein
HGLHCLKK_01647	CDS	369				hypothetical protein
HGLHCLKK_01648	misc_RNA	59				Lambda_thermo
HGLHCLKK_01649	CDS	165				hypothetical protein
HGLHCLKK_01650	CDS	165				hypothetical protein
HGLHCLKK_01651	CDS	297				hypothetical protein
HGLHCLKK_01652	CDS	786				hypothetical protein
HGLHCLKK_01653	CDS	681				hypothetical protein
HGLHCLKK_01654	CDS	183				hypothetical protein
HGLHCLKK_01655	CDS	192				hypothetical protein
HGLHCLKK_01656	CDS	216				hypothetical protein
HGLHCLKK_01657	CDS	222				hypothetical protein
HGLHCLKK_01658	CDS	948				hypothetical protein
HGLHCLKK_01659	CDS	507				hypothetical protein
HGLHCLKK_01660	CDS	216				hypothetical protein
HGLHCLKK_01661	CDS	219				hypothetical protein
HGLHCLKK_01662	CDS	288				hypothetical protein
HGLHCLKK_01663	CDS	618				hypothetical protein
HGLHCLKK_01664	CDS	285				hypothetical protein
HGLHCLKK_01665	misc_RNA	90				sRNA-Xcc1
HGLHCLKK_01666	CDS	624				hypothetical protein
HGLHCLKK_01667	CDS	168				hypothetical protein
HGLHCLKK_01668	CDS	204				hypothetical protein
HGLHCLKK_01669	CDS	627				hypothetical protein
HGLHCLKK_01670	CDS	213				hypothetical protein
HGLHCLKK_01671	CDS	387				hypothetical protein
HGLHCLKK_01672	CDS	183				hypothetical protein
HGLHCLKK_01673	CDS	1170				hypothetical protein
HGLHCLKK_01674	tRNA	75				tRNA-Arg(cct)
HGLHCLKK_01675	CDS	1158	intS_3		COG0582	Prophage integrase IntS
HGLHCLKK_01676	CDS	1137				hypothetical protein
HGLHCLKK_01677	CDS	681				hypothetical protein
HGLHCLKK_01678	CDS	468				hypothetical protein
HGLHCLKK_01679	CDS	570				hypothetical protein
HGLHCLKK_01680	CDS	648				hypothetical protein
HGLHCLKK_01681	CDS	1413				hypothetical protein
HGLHCLKK_01682	CDS	177				hypothetical protein
HGLHCLKK_01683	CDS	627	bin3			Putative transposon Tn552 DNA-invertase bin3
HGLHCLKK_01684	CDS	1248	cscB			Sucrose permease
HGLHCLKK_01685	CDS	915	scrK	2.7.1.4	COG0524	Fructokinase
HGLHCLKK_01686	CDS	1434	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
HGLHCLKK_01687	CDS	954	cytR_1		COG1609	HTH-type transcriptional repressor CytR
HGLHCLKK_01688	CDS	219	dsdX		COG2610	D-serine transporter DsdX
HGLHCLKK_01689	CDS	1329	dsdA	4.3.1.18	COG3048	D-serine dehydratase
HGLHCLKK_01690	CDS	1539	emrY			putative multidrug resistance protein EmrY
HGLHCLKK_01691	CDS	1164	emrK		COG1566	putative multidrug resistance protein EmrK
HGLHCLKK_01692	CDS	615	evgA			DNA-binding transcriptional activator EvgA
HGLHCLKK_01693	CDS	3594	evgS	2.7.13.3	COG0784	Sensor protein EvgS
HGLHCLKK_01694	CDS	879	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
HGLHCLKK_01695	CDS	231	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
HGLHCLKK_01696	CDS	945				hypothetical protein
HGLHCLKK_01697	CDS	1695	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
HGLHCLKK_01698	CDS	1251	frc	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
HGLHCLKK_01699	CDS	636	yfdX			Protein YfdX
HGLHCLKK_01700	CDS	276				hypothetical protein
HGLHCLKK_01701	CDS	243				hypothetical protein
HGLHCLKK_01702	CDS	921	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
HGLHCLKK_01703	CDS	1239	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
HGLHCLKK_01704	CDS	1698	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
HGLHCLKK_01705	CDS	735	ypdB		COG3279	Transcriptional regulatory protein YpdB
HGLHCLKK_01706	CDS	858	rhaR_2			HTH-type transcriptional activator RhaR
HGLHCLKK_01707	CDS	2496	fryA_1		COG1080	Multiphosphoryl transfer protein 1
HGLHCLKK_01708	CDS	1038	ypdE	3.4.11.-	COG1363	Aminopeptidase YpdE
HGLHCLKK_01709	CDS	1086	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
HGLHCLKK_01710	CDS	1248	fryC		COG1299	Fructose-like permease IIC component 1
HGLHCLKK_01711	CDS	327	fryB_1	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
HGLHCLKK_01712	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
HGLHCLKK_01713	CDS	1257	yfeO			Putative ion-transport protein YfeO
HGLHCLKK_01714	CDS	327				hypothetical protein
HGLHCLKK_01715	CDS	1239	mntH		COG1914	Divalent metal cation transporter MntH
HGLHCLKK_01716	CDS	1203	nupC		COG1972	Nucleoside permease NupC
HGLHCLKK_01717	CDS	2190	pdeA	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeA
HGLHCLKK_01718	tRNA	76				tRNA-Ala(ggc)
HGLHCLKK_01719	tRNA	76				tRNA-Ala(ggc)
HGLHCLKK_01720	CDS	360				hypothetical protein
HGLHCLKK_01721	CDS	372				hypothetical protein
HGLHCLKK_01722	CDS	1149				IS200/IS605 family transposase IS609
HGLHCLKK_01723	CDS	543				hypothetical protein
HGLHCLKK_01724	CDS	1416	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
HGLHCLKK_01725	tRNA	76				tRNA-Val(tac)
HGLHCLKK_01726	tRNA	76				tRNA-Val(tac)
HGLHCLKK_01727	tRNA	76				tRNA-Val(tac)
HGLHCLKK_01728	tRNA	76				tRNA-Lys(ttt)
HGLHCLKK_01729	CDS	342				hypothetical protein
HGLHCLKK_01730	CDS	927	cynR_1			HTH-type transcriptional regulator CynR
HGLHCLKK_01731	CDS	999				hypothetical protein
HGLHCLKK_01732	CDS	219				hypothetical protein
HGLHCLKK_01733	CDS	2016	ligA	6.5.1.2	COG0272	DNA ligase
HGLHCLKK_01734	CDS	999	zipA		COG3115	Cell division protein ZipA
HGLHCLKK_01735	CDS	762	cysZ		COG2981	Sulfate transporter CysZ
HGLHCLKK_01736	CDS	972	cysK	2.5.1.47	COG0031	Cysteine synthase A
HGLHCLKK_01737	CDS	258	ptsH_2		COG1925	Phosphocarrier protein HPr
HGLHCLKK_01738	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
HGLHCLKK_01739	CDS	510	crr		COG2190	PTS system glucose-specific EIIA component
HGLHCLKK_01740	CDS	852	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
HGLHCLKK_01741	CDS	240				hypothetical protein
HGLHCLKK_01742	CDS	912	cysM	2.5.1.47	COG0031	Cysteine synthase B
HGLHCLKK_01743	CDS	1098	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
HGLHCLKK_01744	CDS	876	cysW		COG4208	Sulfate transport system permease protein CysW
HGLHCLKK_01745	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
HGLHCLKK_01746	CDS	1017	cysP		COG4150	Thiosulfate-binding protein
HGLHCLKK_01747	CDS	219	ucpA_1	1.-.-.-		Oxidoreductase UcpA
HGLHCLKK_01748	CDS	519	ucpA_2	1.-.-.-		Oxidoreductase UcpA
HGLHCLKK_01749	CDS	858	murR_1		COG1737	HTH-type transcriptional regulator MurR
HGLHCLKK_01750	CDS	897	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
HGLHCLKK_01751	CDS	1425	murP		COG2190	PTS system N-acetylmuramic acid-specific EIIBC component
HGLHCLKK_01752	CDS	1305	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
HGLHCLKK_01753	CDS	900	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
HGLHCLKK_01754	CDS	576	yfeY			putative protein YfeY
HGLHCLKK_01755	CDS	450	yfeZ			Inner membrane protein YfeZ
HGLHCLKK_01756	CDS	426	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
HGLHCLKK_01757	CDS	870	amiA	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiA
HGLHCLKK_01758	CDS	900	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
HGLHCLKK_01759	CDS	1053				hypothetical protein
HGLHCLKK_01760	CDS	501	eutK		COG4577	Ethanolamine utilization protein EutK
HGLHCLKK_01761	CDS	660	eutL		COG4816	Ethanolamine utilization protein EutL
HGLHCLKK_01762	CDS	888	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
HGLHCLKK_01763	CDS	1362	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
HGLHCLKK_01764	CDS	1404				hypothetical protein
HGLHCLKK_01765	CDS	1227				hypothetical protein
HGLHCLKK_01766	CDS	1188	mdh_2	1.1.1.244		NAD-dependent methanol dehydrogenase
HGLHCLKK_01767	CDS	837	ftsA_2			Cell division protein FtsA
HGLHCLKK_01768	CDS	1404	proA_1	1.2.1.41		Gamma-glutamyl phosphate reductase
HGLHCLKK_01769	CDS	288	eutN		COG4576	Ethanolamine utilization protein EutN
HGLHCLKK_01770	CDS	336	eutM		COG4577	Ethanolamine utilization protein EutM
HGLHCLKK_01771	CDS	1017	eutD		COG0280	Ethanolamine utilization protein EutD
HGLHCLKK_01772	CDS	732				hypothetical protein
HGLHCLKK_01773	CDS	702	eutQ		COG4766	Ethanolamine utilization protein EutQ
HGLHCLKK_01774	CDS	480	pduV		COG4917	Propanediol utilization protein PduV
HGLHCLKK_01775	CDS	336	eutS		COG4810	Ethanolamine utilization protein EutS
HGLHCLKK_01776	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
HGLHCLKK_01777	CDS	951	tal	2.2.1.2		Transaldolase
HGLHCLKK_01778	CDS	2004	tktB	2.2.1.1	COG0021	Transketolase 2
HGLHCLKK_01779	CDS	1044				hypothetical protein
HGLHCLKK_01780	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
HGLHCLKK_01781	CDS	1980		1.18.1.2		Ferredoxin--NADP reductase
HGLHCLKK_01782	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
HGLHCLKK_01783	CDS	3114	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
HGLHCLKK_01784	CDS	357	yffB		COG1393	Protein YffB
HGLHCLKK_01785	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
HGLHCLKK_01786	CDS	201				hypothetical protein
HGLHCLKK_01787	CDS	702				hypothetical protein
HGLHCLKK_01788	CDS	2016	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
HGLHCLKK_01789	CDS	864			COG2321	putative protein
HGLHCLKK_01790	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
HGLHCLKK_01791	CDS	231				hypothetical protein
HGLHCLKK_01792	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
HGLHCLKK_01793	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HGLHCLKK_01794	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
HGLHCLKK_01795	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
HGLHCLKK_01796	CDS	618	hyfA_5	1.-.-.-	COG1142	Hydrogenase-4 component A
HGLHCLKK_01797	CDS	2019	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
HGLHCLKK_01798	CDS	948	hyfC	1.-.-.-	COG0650	Hydrogenase-4 component C
HGLHCLKK_01799	CDS	1440	nuoL_1	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
HGLHCLKK_01800	CDS	651	hyfE	1.-.-.-	COG4237	Hydrogenase-4 component E
HGLHCLKK_01801	CDS	1566	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
HGLHCLKK_01802	CDS	1716	hyfG	1.-.-.-	COG3261	Hydrogenase-4 component G
HGLHCLKK_01803	CDS	546	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HGLHCLKK_01804	CDS	759	hycG_2		COG3260	Formate hydrogenlyase subunit 7
HGLHCLKK_01805	CDS	414				hypothetical protein
HGLHCLKK_01806	CDS	2013	hyfR		COG3604	DNA-binding transcriptional activator HyfR
HGLHCLKK_01807	CDS	849	focB		COG2116	putative formate transporter 2
HGLHCLKK_01808	CDS	1062	yhhT_2		COG0628	Putative transport protein YhhT
HGLHCLKK_01809	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
HGLHCLKK_01810	CDS	360	yfgD		COG1393	putative protein YfgD
HGLHCLKK_01811	CDS	747	hda		COG0593	DnaA regulatory inactivator Hda
HGLHCLKK_01812	CDS	1290	uraA		COG2233	Uracil permease
HGLHCLKK_01813	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
HGLHCLKK_01814	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
HGLHCLKK_01815	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
HGLHCLKK_01816	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
HGLHCLKK_01817	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
HGLHCLKK_01818	CDS	2244	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
HGLHCLKK_01819	CDS	153				hypothetical protein
HGLHCLKK_01820	CDS	174	yfgG			Protein YfgG
HGLHCLKK_01821	CDS	516				hypothetical protein
HGLHCLKK_01822	CDS	540				hypothetical protein
HGLHCLKK_01823	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
HGLHCLKK_01824	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
HGLHCLKK_01825	CDS	1371	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
HGLHCLKK_01826	CDS	216	yfgJ			putative protein YfgJ
HGLHCLKK_01827	CDS	1473	der_2		COG1160	GTPase Der
HGLHCLKK_01828	CDS	1179	bamB		COG1520	Outer membrane protein assembly factor BamB
HGLHCLKK_01829	CDS	621				hypothetical protein
HGLHCLKK_01830	CDS	1275	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
HGLHCLKK_01831	misc_RNA	92				sroE
HGLHCLKK_01832	CDS	1119	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
HGLHCLKK_01833	CDS	1014	rodZ		COG1426	Cytoskeleton protein RodZ
HGLHCLKK_01834	CDS	1155	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
HGLHCLKK_01835	CDS	432	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
HGLHCLKK_01836	CDS	855	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HGLHCLKK_01837	CDS	822				hypothetical protein
HGLHCLKK_01838	CDS	630	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
HGLHCLKK_01839	CDS	2382	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
HGLHCLKK_01840	CDS	2313	pbpC		COG4953	Penicillin-binding protein 1C
HGLHCLKK_01841	CDS	3282	yfhM_1		COG2373	Alpha-2-macroglobulin
HGLHCLKK_01842	CDS	1629	yfhM_2		COG2373	Alpha-2-macroglobulin
HGLHCLKK_01843	CDS	846	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
HGLHCLKK_01844	misc_RNA	305				ryfA
HGLHCLKK_01845	CDS	777				hypothetical protein
HGLHCLKK_01846	CDS	1284	pepB	3.4.11.23	COG0260	Peptidase B
HGLHCLKK_01847	CDS	201	iscX		COG2975	Protein IscX
HGLHCLKK_01848	CDS	336	fdx		COG0633	2Fe-2S ferredoxin
HGLHCLKK_01849	CDS	1851	hscA		COG0443	Chaperone protein HscA
HGLHCLKK_01850	CDS	489	hscB		COG1076	Co-chaperone protein HscB
HGLHCLKK_01851	CDS	324	iscA		COG0316	Iron-binding protein IscA
HGLHCLKK_01852	CDS	387	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
HGLHCLKK_01853	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
HGLHCLKK_01854	misc_RNA	110				iscRS
HGLHCLKK_01855	CDS	489	iscR		COG1959	HTH-type transcriptional regulator IscR
HGLHCLKK_01856	CDS	738	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
HGLHCLKK_01857	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
HGLHCLKK_01858	CDS	855			COG1073	putative protein
HGLHCLKK_01859	CDS	1281				hypothetical protein
HGLHCLKK_01860	CDS	1140	hcaT			putative 3-phenylpropionic acid transporter
HGLHCLKK_01861	CDS	891	hcaR_1			Hca operon transcriptional activator HcaR
HGLHCLKK_01862	CDS	1362	hcaE	1.14.12.19	COG4638	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
HGLHCLKK_01863	CDS	519	hcaF	1.14.12.19	COG5517	3-phenylpropionate/cinnamic acid dioxygenase subunit beta
HGLHCLKK_01864	CDS	321	hcaC		COG2146	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
HGLHCLKK_01865	CDS	813	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
HGLHCLKK_01866	CDS	1203	hcaD	1.18.1.3	COG0446	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
HGLHCLKK_01867	CDS	423	yphA		COG2259	Inner membrane protein YphA
HGLHCLKK_01868	CDS	873	yphB		COG2017	putative protein YphB
HGLHCLKK_01869	CDS	828	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
HGLHCLKK_01870	CDS	192				hypothetical protein
HGLHCLKK_01871	CDS	999	rbsC_2		COG1172	Ribose import permease protein RbsC
HGLHCLKK_01872	CDS	1512	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
HGLHCLKK_01873	CDS	984	yphF		COG1879	ABC transporter periplasmic-binding protein YphF
HGLHCLKK_01874	CDS	3282				hypothetical protein
HGLHCLKK_01875	CDS	1194	mlc_1		COG1940	Protein mlc
HGLHCLKK_01876	CDS	1254	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
HGLHCLKK_01877	CDS	1191	hmp	1.14.12.17	COG1017	Flavohemoprotein
HGLHCLKK_01878	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
HGLHCLKK_01879	CDS	1335	qseF		COG2204	Transcriptional regulatory protein QseF
HGLHCLKK_01880	CDS	714	qseG			Quorum-sensing regulator protein G
HGLHCLKK_01881	CDS	1383	qseE	2.7.13.3		Sensor histidine kinase QseE
HGLHCLKK_01882	misc_RNA	148				GlmY_tke1
HGLHCLKK_01883	CDS	3888	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
HGLHCLKK_01884	CDS	1557	mltF	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
HGLHCLKK_01885	CDS	504	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
HGLHCLKK_01886	CDS	636	pgpC	3.1.3.27	COG0560	Phosphatidylglycerophosphatase C
HGLHCLKK_01887	CDS	849	murR_2		COG1737	HTH-type transcriptional regulator MurR
HGLHCLKK_01888	CDS	261	yfhL		COG1145	Ferredoxin YfhL
HGLHCLKK_01889	misc_RNA	77				ohsC_RNA
HGLHCLKK_01890	CDS	381	acpS_1	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
HGLHCLKK_01891	CDS	732	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
HGLHCLKK_01892	CDS	729	recO		COG1381	DNA repair protein RecO
HGLHCLKK_01893	CDS	906	era_1		COG1159	GTPase Era
HGLHCLKK_01894	CDS	681	rnc	3.1.26.3	COG0571	Ribonuclease 3
HGLHCLKK_01895	misc_RNA	215				rncO
HGLHCLKK_01896	CDS	975	lepB	3.4.21.89	COG0681	Signal peptidase I
HGLHCLKK_01897	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
HGLHCLKK_01898	CDS	480	rseC		COG3086	Protein RseC
HGLHCLKK_01899	CDS	957	rseB		COG3026	Sigma-E factor regulatory protein RseB
HGLHCLKK_01900	CDS	639	rseA		COG3073	Anti-sigma-E factor RseA
HGLHCLKK_01901	CDS	576	rpoE		COG1595	ECF RNA polymerase sigma-E factor
HGLHCLKK_01902	CDS	1623	nadB	1.4.3.16	COG0029	L-aspartate oxidase
HGLHCLKK_01903	CDS	738	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
HGLHCLKK_01904	CDS	1335	srmB_1	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
HGLHCLKK_01905	CDS	882	cmpR			HTH-type transcriptional activator CmpR
HGLHCLKK_01906	CDS	588	eamB		COG1280	Cysteine/O-acetylserine efflux protein
HGLHCLKK_01907	CDS	384	grcA		COG3445	Autonomous glycyl radical cofactor
