locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCMHGFIA_01284	CDS	540				hypothetical protein
LCMHGFIA_01285	CDS	441				hypothetical protein
LCMHGFIA_01286	CDS	405				hypothetical protein
LCMHGFIA_01287	CDS	1209	pilQ			Type IV pilus biogenesis and competence protein PilQ
LCMHGFIA_01288	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
LCMHGFIA_01289	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
LCMHGFIA_01290	CDS	1287	damX		COG3266	Cell division protein DamX
LCMHGFIA_01291	CDS	837	dam	2.1.1.72	COG0338	DNA adenine methylase
LCMHGFIA_01292	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
LCMHGFIA_01293	CDS	759	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
LCMHGFIA_01294	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
LCMHGFIA_01295	CDS	198	frlR_1		COG2188	putative fructoselysine utilization operon transcriptional repressor
LCMHGFIA_01296	CDS	489	frlR_2		COG2188	putative fructoselysine utilization operon transcriptional repressor
LCMHGFIA_01297	CDS	435	frlD_1	2.7.1.218	COG0524	Fructoselysine 6-kinase
LCMHGFIA_01298	CDS	333	frlD_2	2.7.1.218	COG0524	Fructoselysine 6-kinase
LCMHGFIA_01299	CDS	828	frlC	5.1.3.41	COG1082	Fructoselysine 3-epimerase
LCMHGFIA_01300	CDS	1023	frlB	3.5.-.-	COG2222	Fructoselysine 6-phosphate deglycase
LCMHGFIA_01301	CDS	1338	frlA		COG0531	putative fructoselysine/psicoselysine transporter FrlA
LCMHGFIA_01302	CDS	168				hypothetical protein
LCMHGFIA_01303	CDS	1374	cysG		COG0007	Siroheme synthase
LCMHGFIA_01304	CDS	807	nirC		COG2116	Nitrite transporter NirC
LCMHGFIA_01305	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
LCMHGFIA_01306	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
LCMHGFIA_01307	CDS	1182	tsgA		COG0477	Protein TsgA
LCMHGFIA_01308	CDS	573	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
LCMHGFIA_01309	CDS	168	yhfG			putative protein YhfG
LCMHGFIA_01310	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
LCMHGFIA_01311	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
LCMHGFIA_01312	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
LCMHGFIA_01313	CDS	2091				hypothetical protein
LCMHGFIA_01314	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
LCMHGFIA_01315	CDS	405	yhfA		COG1765	Protein YhfA
LCMHGFIA_01316	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
LCMHGFIA_01317	CDS	219				hypothetical protein
LCMHGFIA_01318	CDS	1023				hypothetical protein
LCMHGFIA_01319	CDS	1914	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
LCMHGFIA_01320	CDS	552	ywrO	1.6.99.-	COG2249	General stress protein 14
LCMHGFIA_01321	CDS	1779	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
LCMHGFIA_01322	CDS	201				hypothetical protein
LCMHGFIA_01323	CDS	591	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
LCMHGFIA_01324	CDS	219	slyX		COG2900	Protein SlyX 
LCMHGFIA_01325	CDS	813	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
LCMHGFIA_01326	CDS	723	dauR		COG2964	Transcriptional regulator DauR
LCMHGFIA_01327	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
LCMHGFIA_01328	CDS	360	tusC		COG2923	Protein TusC
LCMHGFIA_01329	CDS	288	tusB		COG2168	Protein TusB
LCMHGFIA_01330	CDS	375	rpsL		COG0048	30S ribosomal protein S12
LCMHGFIA_01331	CDS	471	rpsG		COG0049	30S ribosomal protein S7
LCMHGFIA_01332	CDS	2115	fusA		COG0480	Elongation factor G
LCMHGFIA_01333	CDS	1089	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
LCMHGFIA_01334	CDS	1182				hypothetical protein
LCMHGFIA_01335	CDS	1026	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
LCMHGFIA_01336	CDS	222				hypothetical protein
LCMHGFIA_01337	CDS	297				hypothetical protein
LCMHGFIA_01338	CDS	1233	acrF_1		COG0841	Multidrug export protein AcrF
LCMHGFIA_01339	CDS	1887	acrF_2		COG0841	Multidrug export protein AcrF
LCMHGFIA_01340	CDS	1158	acrE			Multidrug export protein AcrE
LCMHGFIA_01341	CDS	663	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
LCMHGFIA_01342	CDS	180				hypothetical protein
LCMHGFIA_01343	CDS	885	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
LCMHGFIA_01344	CDS	297	fis		COG2901	DNA-binding protein Fis
LCMHGFIA_01345	CDS	873	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
LCMHGFIA_01346	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
LCMHGFIA_01347	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
LCMHGFIA_01348	CDS	243	yhdT		COG3924	putative membrane protein YhdT
LCMHGFIA_01349	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
LCMHGFIA_01350	CDS	471	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
LCMHGFIA_01351	CDS	975	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
LCMHGFIA_01352	CDS	1941	csrD			RNase E specificity factor CsrD
LCMHGFIA_01353	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
LCMHGFIA_01354	CDS	1104	mreC		COG1792	Cell shape-determining protein MreC
LCMHGFIA_01355	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
LCMHGFIA_01356	CDS	594	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
LCMHGFIA_01357	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
LCMHGFIA_01358	CDS	3801				hypothetical protein
LCMHGFIA_01359	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
LCMHGFIA_01360	CDS	930	dmlR_2			HTH-type transcriptional regulator DmlR
LCMHGFIA_01361	CDS	204	aaeX			Protein AaeX
LCMHGFIA_01362	CDS	930	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
LCMHGFIA_01363	CDS	1968	aaeB_1		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
LCMHGFIA_01364	CDS	273	yhcO		COG2732	putative protein YhcO
LCMHGFIA_01365	CDS	264	bhsA_1			Multiple stress resistance protein BhsA
LCMHGFIA_01366	CDS	471	argR		COG1438	Arginine repressor
LCMHGFIA_01367	CDS	939	mdh_1	1.1.1.37	COG0039	Malate dehydrogenase
LCMHGFIA_01368	CDS	1068	degS	3.4.21.107	COG0265	Serine endoprotease DegS
LCMHGFIA_01369	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
LCMHGFIA_01370	CDS	399	yhcB		COG3105	Inner membrane protein YhcB
LCMHGFIA_01371	CDS	1128	zapE		COG1485	Cell division protein ZapE
LCMHGFIA_01372	CDS	429	rplM		COG0102	50S ribosomal protein L13
LCMHGFIA_01373	CDS	393	rpsI		COG0103	30S ribosomal protein S9
LCMHGFIA_01374	CDS	639	sspA		COG0625	Stringent starvation protein A
LCMHGFIA_01375	CDS	498	sspB		COG2969	Stringent starvation protein B
LCMHGFIA_01376	CDS	1365	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
LCMHGFIA_01377	CDS	792	nanR_1		COG2186	HTH-type transcriptional repressor NanR
LCMHGFIA_01378	CDS	894	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
LCMHGFIA_01379	CDS	1491	nanT			Sialic acid transporter NanT
LCMHGFIA_01380	CDS	690	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
LCMHGFIA_01381	CDS	876	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
LCMHGFIA_01382	CDS	465	yhcH		COG2731	putative protein YhcH
LCMHGFIA_01383	CDS	1050	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
LCMHGFIA_01384	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
LCMHGFIA_01385	CDS	4554	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
LCMHGFIA_01386	CDS	930				hypothetical protein
LCMHGFIA_01387	CDS	2337	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
LCMHGFIA_01388	misc_RNA	108				ArcZ
LCMHGFIA_01389	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
LCMHGFIA_01390	CDS	729	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
LCMHGFIA_01391	CDS	633	yrbL			putative protein YrbL
LCMHGFIA_01392	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
LCMHGFIA_01393	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
LCMHGFIA_01394	CDS	492	ptsN		COG1762	Nitrogen regulatory protein
LCMHGFIA_01395	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
LCMHGFIA_01396	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
LCMHGFIA_01397	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
LCMHGFIA_01398	CDS	558	lptA		COG1934	Lipopolysaccharide export system protein LptA
LCMHGFIA_01399	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
LCMHGFIA_01400	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
LCMHGFIA_01401	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
LCMHGFIA_01402	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
LCMHGFIA_01403	CDS	810	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
LCMHGFIA_01404	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
LCMHGFIA_01405	CDS	552	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
LCMHGFIA_01406	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
LCMHGFIA_01407	CDS	294	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
LCMHGFIA_01408	CDS	270	ibaG		COG5007	Acid stress protein IbaG
LCMHGFIA_01409	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
LCMHGFIA_01410	CDS	279				hypothetical protein
LCMHGFIA_01411	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
LCMHGFIA_01412	CDS	312	rplU		COG0261	50S ribosomal protein L21
LCMHGFIA_01413	CDS	258	rpmA		COG0211	50S ribosomal protein L27
LCMHGFIA_01414	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
LCMHGFIA_01415	CDS	1173	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
LCMHGFIA_01416	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
LCMHGFIA_01417	misc_RNA	122				greA
LCMHGFIA_01418	CDS	477	greA		COG0782	Transcription elongation factor GreA
LCMHGFIA_01419	CDS	294	yhbY		COG1534	RNA-binding protein YhbY
LCMHGFIA_01420	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
LCMHGFIA_01421	CDS	1944	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
LCMHGFIA_01422	CDS	849	folP_3	2.5.1.15	COG0294	Dihydropteroate synthase
LCMHGFIA_01423	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
LCMHGFIA_01424	CDS	333	secG		COG1314	Protein-export membrane protein SecG
LCMHGFIA_01425	tRNA	87				tRNA-Leu(gag)
LCMHGFIA_01426	CDS	1518	yhbX_2	2.-.-.-	COG2194	Putative transferase YhbX
LCMHGFIA_01427	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
LCMHGFIA_01428	tRNA	77				tRNA-Met(cat)
LCMHGFIA_01429	misc_RNA	101				rimP
LCMHGFIA_01430	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
LCMHGFIA_01431	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
LCMHGFIA_01432	CDS	2673	infB		COG0532	Translation initiation factor IF-2
LCMHGFIA_01433	misc_RNA	71				naRNA4
LCMHGFIA_01434	CDS	402	rbfA		COG0858	30S ribosome-binding factor
LCMHGFIA_01435	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
LCMHGFIA_01436	misc_RNA	115				S15
LCMHGFIA_01437	CDS	270	rpsO		COG0184	30S ribosomal protein S15
LCMHGFIA_01438	misc_RNA	172				SraG
LCMHGFIA_01439	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
LCMHGFIA_01440	CDS	885	nlpI		COG4785	Lipoprotein NlpI
LCMHGFIA_01441	CDS	1890	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
LCMHGFIA_01442	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
LCMHGFIA_01443	CDS	1008				hypothetical protein
LCMHGFIA_01444	CDS	879				hypothetical protein
LCMHGFIA_01445	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
LCMHGFIA_01446	CDS	525	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
LCMHGFIA_01447	CDS	504				hypothetical protein
LCMHGFIA_01448	CDS	303				hypothetical protein
LCMHGFIA_01449	CDS	444				hypothetical protein
LCMHGFIA_01450	CDS	519	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
LCMHGFIA_01451	CDS	636				hypothetical protein
LCMHGFIA_01452	CDS	1041				hypothetical protein
LCMHGFIA_01453	CDS	576	osmY_2		COG2823	Osmotically-inducible protein Y
LCMHGFIA_01454	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
LCMHGFIA_01455	CDS	396				hypothetical protein
LCMHGFIA_01456	CDS	2037	lpoA		COG3107	Penicillin-binding protein activator LpoA
LCMHGFIA_01457	CDS	861	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
LCMHGFIA_01458	CDS	351	yraK_1			putative fimbrial-like protein YraK
LCMHGFIA_01459	CDS	408	yraK_2			putative fimbrial-like protein YraK
LCMHGFIA_01460	CDS	2517	yraJ		COG3188	Outer membrane usher protein YraJ
LCMHGFIA_01461	CDS	696	yraI_1			putative fimbrial chaperone YraI
LCMHGFIA_01462	CDS	585	yraH			putative fimbrial-like protein YraH
LCMHGFIA_01463	CDS	510	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
LCMHGFIA_01464	CDS	162				hypothetical protein
LCMHGFIA_01465	CDS	792	manZ_1		COG3716	PTS system mannose-specific EIID component
LCMHGFIA_01466	CDS	630	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
LCMHGFIA_01467	CDS	477	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
LCMHGFIA_01468	CDS	861	kbaY_2	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
LCMHGFIA_01469	CDS	1155	agaS	3.5.99.-	COG2222	D-galactosamine-6-phosphate deaminase AgaS
LCMHGFIA_01470	CDS	1134	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
LCMHGFIA_01471	CDS	435	manX_1	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
LCMHGFIA_01472	CDS	879	manZ_2		COG3716	PTS system mannose-specific EIID component
LCMHGFIA_01473	CDS	780	agaC_2		COG3715	N-acetylgalactosamine permease IIC component 1
LCMHGFIA_01474	CDS	474	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
LCMHGFIA_01475	CDS	1281	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
LCMHGFIA_01476	CDS	810	srlR_2		COG1349	Glucitol operon repressor
LCMHGFIA_01477	CDS	465	yhaV	3.1.-.-		Ribonuclease toxin YhaV
LCMHGFIA_01478	CDS	336	prlF		COG2002	Antitoxin PrlF
LCMHGFIA_01479	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
LCMHGFIA_01480	CDS	1335	garP			putative galactarate transporter
LCMHGFIA_01481	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
LCMHGFIA_01482	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
LCMHGFIA_01483	CDS	1146	garK	2.7.1.165	COG1929	Glycerate 2-kinase
LCMHGFIA_01484	misc_RNA	377				RNaseP_bact_a
LCMHGFIA_01485	CDS	1188				hypothetical protein
LCMHGFIA_01486	CDS	540				hypothetical protein
LCMHGFIA_01487	CDS	345				hypothetical protein
LCMHGFIA_01488	CDS	939	tsaR_1			HTH-type transcriptional regulator TsaR
LCMHGFIA_01489	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
LCMHGFIA_01490	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
LCMHGFIA_01491	CDS	1209	tdcD	2.7.2.15	COG0282	Propionate kinase
LCMHGFIA_01492	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
LCMHGFIA_01493	CDS	390	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
LCMHGFIA_01494	CDS	1365	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
LCMHGFIA_01495	CDS	1332	dlsT		COG0814	Serine transporter
LCMHGFIA_01496	CDS	1311				hypothetical protein
LCMHGFIA_01497	CDS	165				hypothetical protein
LCMHGFIA_01498	CDS	702	yhaK		COG1741	Pirin-like protein YhaK
LCMHGFIA_01499	CDS	897	yhaJ_1			HTH-type transcriptional regulator YhaJ
LCMHGFIA_01500	CDS	357	yhaI		COG3152	Inner membrane protein YhaI
LCMHGFIA_01501	CDS	366	yhaH		COG3152	Inner membrane protein YhaH
LCMHGFIA_01502	CDS	987	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
LCMHGFIA_01503	CDS	483	yqjF		COG2259	Inner membrane protein YqjF
LCMHGFIA_01504	CDS	300				hypothetical protein
LCMHGFIA_01505	CDS	405	yqjE		COG5393	Inner membrane protein YqjE
LCMHGFIA_01506	CDS	306	yqjD		COG4575	putative protein YqjD
LCMHGFIA_01507	CDS	369	yqjC			Protein YqjC
LCMHGFIA_01508	CDS	384	mzrA			Modulator protein MzrA
LCMHGFIA_01509	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
LCMHGFIA_01510	CDS	777	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
LCMHGFIA_01511	CDS	1299	exuT			Hexuronate transporter
LCMHGFIA_01512	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
LCMHGFIA_01513	CDS	1488	uxaA	4.2.1.7	COG2721	Altronate dehydratase
LCMHGFIA_01514	CDS	552	ygjV			Inner membrane protein YgjV
LCMHGFIA_01515	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
LCMHGFIA_01516	CDS	966	alx_1		COG0861	Putative membrane-bound redox modulator Alx
LCMHGFIA_01517	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
LCMHGFIA_01518	CDS	693				hypothetical protein
LCMHGFIA_01519	CDS	504	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
LCMHGFIA_01520	CDS	1137	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
LCMHGFIA_01521	CDS	315	higB	3.1.-.-	COG4680	mRNA interferase HigB
LCMHGFIA_01522	CDS	417	higA		COG5499	Antitoxin HigA
LCMHGFIA_01523	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
LCMHGFIA_01524	misc_RNA	82				naRNA4
LCMHGFIA_01525	CDS	2352	ygjK	3.2.1.-		Glucosidase YgjK
LCMHGFIA_01526	CDS	1071				hypothetical protein
LCMHGFIA_01527	CDS	1434	ygjI		COG0531	Inner membrane transporter YgjI
LCMHGFIA_01528	CDS	450	ebgC		COG2731	Evolved beta-galactosidase subunit beta
LCMHGFIA_01529	CDS	3093	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
LCMHGFIA_01530	CDS	984	melR_2		COG1609	HTH-type transcriptional repressor MelR
LCMHGFIA_01531	CDS	333	ygjH		COG0073	tRNA-binding protein YgjH
LCMHGFIA_01532	CDS	1491	patA	2.6.1.82	COG4992	Putrescine aminotransferase
LCMHGFIA_01533	CDS	1521	aer		COG0840	Aerotaxis receptor
LCMHGFIA_01534	CDS	624	yqjI		COG1695	Transcriptional regulator YqjI
LCMHGFIA_01535	CDS	765	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
LCMHGFIA_01536	tRNA	76				tRNA-Met(cat)
LCMHGFIA_01537	CDS	507	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
LCMHGFIA_01538	CDS	1842	rpoD		COG0568	RNA polymerase sigma factor RpoD
LCMHGFIA_01539	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
LCMHGFIA_01540	CDS	216	rpsU		COG0828	30S ribosomal protein S21
LCMHGFIA_01541	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
LCMHGFIA_01542	CDS	1464	ttdT_1		COG0471	L-tartrate/succinate antiporter
LCMHGFIA_01543	CDS	606	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
LCMHGFIA_01544	CDS	912	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
LCMHGFIA_01545	CDS	933	dmlR_3			HTH-type transcriptional regulator DmlR
LCMHGFIA_01546	CDS	618	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
LCMHGFIA_01547	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
LCMHGFIA_01548	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
LCMHGFIA_01549	misc_RNA	71				naRNA4
LCMHGFIA_01550	CDS	1239	cca		COG0617	Multifunctional CCA protein
LCMHGFIA_01551	CDS	621				hypothetical protein
LCMHGFIA_01552	CDS	1302	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
LCMHGFIA_01553	CDS	2841	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
LCMHGFIA_01554	CDS	1434	hldE		COG2870	Bifunctional protein HldE
LCMHGFIA_01555	misc_RNA	150				SIB_RNA
LCMHGFIA_01556	misc_RNA	150				SIB_RNA
LCMHGFIA_01557	CDS	1662	yqiK		COG2268	Inner membrane protein YqiK
LCMHGFIA_01558	CDS	615	yqiJ			Inner membrane protein YqiJ
LCMHGFIA_01559	CDS	201	glgS			Surface composition regulator
LCMHGFIA_01560	CDS	300	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
LCMHGFIA_01561	misc_RNA	149				FMN
LCMHGFIA_01562	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
LCMHGFIA_01563	CDS	171	yqiD			Protein YqiD
LCMHGFIA_01564	CDS	774	zupT		COG0428	Zinc transporter ZupT
LCMHGFIA_01565	CDS	816	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
LCMHGFIA_01566	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
LCMHGFIA_01567	CDS	672				hypothetical protein
LCMHGFIA_01568	CDS	1482	tolC		COG1538	Outer membrane protein TolC
LCMHGFIA_01569	CDS	630	nudF	3.6.1.13		ADP-ribose pyrophosphatase
LCMHGFIA_01570	CDS	423				hypothetical protein
LCMHGFIA_01571	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
LCMHGFIA_01572	CDS	582				hypothetical protein
LCMHGFIA_01573	CDS	1893	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
LCMHGFIA_01574	CDS	2142	cntO_1			Metal-pseudopaline receptor CntO
LCMHGFIA_01575	CDS	810	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
LCMHGFIA_01576	CDS	984	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
LCMHGFIA_01577	CDS	1038	feuC		COG0609	Iron-uptake system permease protein FeuC
LCMHGFIA_01578	CDS	948				hypothetical protein
LCMHGFIA_01579	CDS	888				hypothetical protein
LCMHGFIA_01580	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
LCMHGFIA_01581	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
LCMHGFIA_01582	CDS	1350	qseC	2.7.13.3		Sensor protein QseC
LCMHGFIA_01583	CDS	660	qseB			Transcriptional regulatory protein QseB
LCMHGFIA_01584	CDS	393	ygiW_1		COG3111	Protein YgiW
LCMHGFIA_01585	CDS	483	sbmC_1			DNA gyrase inhibitor
LCMHGFIA_01586	CDS	1608	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
LCMHGFIA_01587	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
LCMHGFIA_01588	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
LCMHGFIA_01589	CDS	1413	ftsP		COG2132	Cell division protein FtsP
LCMHGFIA_01590	CDS	2220				hypothetical protein
LCMHGFIA_01591	CDS	258	lpp1			Major outer membrane lipoprotein Lpp 1
LCMHGFIA_01592	CDS	654				hypothetical protein
LCMHGFIA_01593	CDS	276				hypothetical protein
LCMHGFIA_01594	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
LCMHGFIA_01595	misc_RNA	64				ES173
LCMHGFIA_01596	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
LCMHGFIA_01597	CDS	957	rhaS_1			HTH-type transcriptional activator RhaS
LCMHGFIA_01598	CDS	660	yghB		COG0586	Inner membrane protein YghB
LCMHGFIA_01599	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
LCMHGFIA_01600	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
LCMHGFIA_01601	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
LCMHGFIA_01602	misc_RNA	71				naRNA4
LCMHGFIA_01603	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
LCMHGFIA_01604	CDS	495				hypothetical protein
