locus_tag	ftype	length_bp	gene	EC_number	COG	product
ILNFNBCO_01483	CDS	384	mzrA			Modulator protein MzrA
ILNFNBCO_01484	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
ILNFNBCO_01485	CDS	777	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
ILNFNBCO_01486	CDS	1299	exuT			Hexuronate transporter
ILNFNBCO_01487	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
ILNFNBCO_01488	CDS	1488	uxaA	4.2.1.7	COG2721	Altronate dehydratase
ILNFNBCO_01489	CDS	552	ygjV			Inner membrane protein YgjV
ILNFNBCO_01490	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
ILNFNBCO_01491	CDS	966	alx_1		COG0861	Putative membrane-bound redox modulator Alx
ILNFNBCO_01492	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
ILNFNBCO_01493	CDS	693				hypothetical protein
ILNFNBCO_01494	CDS	504	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
ILNFNBCO_01495	CDS	1137	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
ILNFNBCO_01496	CDS	315	higB	3.1.-.-	COG4680	mRNA interferase HigB
ILNFNBCO_01497	CDS	417	higA		COG5499	Antitoxin HigA
ILNFNBCO_01498	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
ILNFNBCO_01499	misc_RNA	82				naRNA4
ILNFNBCO_01500	misc_RNA	82				naRNA4
ILNFNBCO_01501	CDS	2352	ygjK	3.2.1.-		Glucosidase YgjK
ILNFNBCO_01502	CDS	1071				hypothetical protein
ILNFNBCO_01503	CDS	1434	ygjI		COG0531	Inner membrane transporter YgjI
ILNFNBCO_01504	CDS	450	ebgC		COG2731	Evolved beta-galactosidase subunit beta
ILNFNBCO_01505	CDS	3093	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
ILNFNBCO_01506	CDS	984	melR_2		COG1609	HTH-type transcriptional repressor MelR
ILNFNBCO_01507	CDS	333	ygjH		COG0073	tRNA-binding protein YgjH
ILNFNBCO_01508	CDS	1491	patA	2.6.1.82	COG4992	Putrescine aminotransferase
ILNFNBCO_01509	CDS	1521	aer		COG0840	Aerotaxis receptor
ILNFNBCO_01510	CDS	624	yqjI		COG1695	Transcriptional regulator YqjI
ILNFNBCO_01511	CDS	765	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
ILNFNBCO_01512	tRNA	76				tRNA-Met(cat)
ILNFNBCO_01513	CDS	507	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
ILNFNBCO_01514	CDS	1842	rpoD		COG0568	RNA polymerase sigma factor RpoD
ILNFNBCO_01515	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
ILNFNBCO_01516	CDS	216	rpsU		COG0828	30S ribosomal protein S21
ILNFNBCO_01517	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
ILNFNBCO_01518	CDS	1464	ttdT_1		COG0471	L-tartrate/succinate antiporter
ILNFNBCO_01519	CDS	606	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
ILNFNBCO_01520	CDS	912	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
ILNFNBCO_01521	CDS	933	dmlR_3			HTH-type transcriptional regulator DmlR
ILNFNBCO_01522	CDS	618	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
ILNFNBCO_01523	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
ILNFNBCO_01524	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
ILNFNBCO_01525	misc_RNA	71				naRNA4
ILNFNBCO_01526	CDS	1239	cca		COG0617	Multifunctional CCA protein
ILNFNBCO_01527	CDS	621				hypothetical protein
ILNFNBCO_01528	CDS	1302	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
ILNFNBCO_01529	CDS	2841	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
ILNFNBCO_01530	CDS	1434	hldE		COG2870	Bifunctional protein HldE
ILNFNBCO_01531	misc_RNA	150				SIB_RNA
ILNFNBCO_01532	misc_RNA	150				SIB_RNA
ILNFNBCO_01533	CDS	1662	yqiK		COG2268	Inner membrane protein YqiK
ILNFNBCO_01534	CDS	615	yqiJ			Inner membrane protein YqiJ
ILNFNBCO_01535	CDS	201	glgS			Surface composition regulator
ILNFNBCO_01536	CDS	300	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
ILNFNBCO_01537	misc_RNA	149				FMN
ILNFNBCO_01538	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
ILNFNBCO_01539	CDS	171	yqiD			Protein YqiD
ILNFNBCO_01540	CDS	774	zupT		COG0428	Zinc transporter ZupT
ILNFNBCO_01541	CDS	816	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
ILNFNBCO_01542	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
ILNFNBCO_01543	CDS	672				hypothetical protein
ILNFNBCO_01544	CDS	1482	tolC		COG1538	Outer membrane protein TolC
ILNFNBCO_01545	CDS	630	nudF	3.6.1.13		ADP-ribose pyrophosphatase
ILNFNBCO_01546	CDS	423				hypothetical protein
ILNFNBCO_01547	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
ILNFNBCO_01548	CDS	582				hypothetical protein
ILNFNBCO_01549	CDS	1893	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
ILNFNBCO_01550	CDS	2142	cntO_1		COG1629	Metal-pseudopaline receptor CntO
ILNFNBCO_01551	CDS	810	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
ILNFNBCO_01552	CDS	984	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
ILNFNBCO_01553	CDS	1038	feuC		COG0609	Iron-uptake system permease protein FeuC
ILNFNBCO_01554	CDS	948				hypothetical protein
ILNFNBCO_01555	CDS	888				hypothetical protein
ILNFNBCO_01556	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
ILNFNBCO_01557	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
ILNFNBCO_01558	CDS	1350	qseC	2.7.13.3		Sensor protein QseC
ILNFNBCO_01559	CDS	660	qseB			Transcriptional regulatory protein QseB
ILNFNBCO_01560	CDS	393	ygiW_1		COG3111	Protein YgiW
ILNFNBCO_01561	CDS	483	sbmC_1			DNA gyrase inhibitor
ILNFNBCO_01562	CDS	1608	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
ILNFNBCO_01563	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
ILNFNBCO_01564	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
ILNFNBCO_01565	CDS	1413	ftsP		COG2132	Cell division protein FtsP
ILNFNBCO_01566	CDS	2220				hypothetical protein
ILNFNBCO_01567	CDS	258	lpp1			Major outer membrane lipoprotein Lpp 1
ILNFNBCO_01568	CDS	654				hypothetical protein
ILNFNBCO_01569	CDS	276				hypothetical protein
ILNFNBCO_01570	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
ILNFNBCO_01571	misc_RNA	64				ES173
ILNFNBCO_01572	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
ILNFNBCO_01573	CDS	957	rhaS_1			HTH-type transcriptional activator RhaS
ILNFNBCO_01574	CDS	660	yghB		COG0586	Inner membrane protein YghB
ILNFNBCO_01575	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
ILNFNBCO_01576	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
ILNFNBCO_01577	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
ILNFNBCO_01578	misc_RNA	71				naRNA4
ILNFNBCO_01579	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
ILNFNBCO_01580	CDS	495				hypothetical protein
ILNFNBCO_01581	CDS	1041	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
ILNFNBCO_01582	CDS	888				hypothetical protein
ILNFNBCO_01583	CDS	288				hypothetical protein
ILNFNBCO_01584	CDS	1119	hybO	1.12.99.6	COG1740	Hydrogenase-2 small chain
ILNFNBCO_01585	CDS	987	fdnH_1		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
ILNFNBCO_01586	CDS	1179	hybB		COG5557	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
ILNFNBCO_01587	CDS	1704	hybC	1.12.99.6	COG0374	Hydrogenase-2 large chain
ILNFNBCO_01588	CDS	495	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
ILNFNBCO_01589	CDS	489	hybE			Hydrogenase-2 operon protein HybE
ILNFNBCO_01590	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
ILNFNBCO_01591	CDS	249	hybG		COG0298	Hydrogenase maturation factor HybG
ILNFNBCO_01592	misc_RNA	77				naRNA4
ILNFNBCO_01593	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
ILNFNBCO_01594	CDS	1860	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
ILNFNBCO_01595	CDS	1317	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
ILNFNBCO_01596	CDS	345				hypothetical protein
ILNFNBCO_01597	misc_RNA	123				isrC
ILNFNBCO_01598	CDS	1404				IS66 family transposase ISEc47
ILNFNBCO_01599	CDS	948				hypothetical protein
ILNFNBCO_01600	CDS	507				hypothetical protein
ILNFNBCO_01601	CDS	216				hypothetical protein
ILNFNBCO_01602	CDS	219				hypothetical protein
ILNFNBCO_01603	CDS	288				hypothetical protein
ILNFNBCO_01604	CDS	618				hypothetical protein
ILNFNBCO_01605	CDS	285				hypothetical protein
ILNFNBCO_01606	misc_RNA	90				sRNA-Xcc1
ILNFNBCO_01607	CDS	624				hypothetical protein
ILNFNBCO_01608	CDS	168				hypothetical protein
ILNFNBCO_01609	CDS	204				hypothetical protein
ILNFNBCO_01610	CDS	627				hypothetical protein
ILNFNBCO_01611	CDS	213				hypothetical protein
ILNFNBCO_01612	CDS	387				hypothetical protein
ILNFNBCO_01613	CDS	183				hypothetical protein
ILNFNBCO_01614	CDS	1170				hypothetical protein
ILNFNBCO_01615	tRNA	75				tRNA-Arg(cct)
ILNFNBCO_01616	CDS	1158	intS_2		COG0582	Prophage integrase IntS
ILNFNBCO_01617	CDS	1137				hypothetical protein
ILNFNBCO_01618	CDS	681				hypothetical protein
ILNFNBCO_01619	CDS	468				hypothetical protein
ILNFNBCO_01620	CDS	570				hypothetical protein
ILNFNBCO_01621	CDS	648				hypothetical protein
ILNFNBCO_01622	CDS	1413				hypothetical protein
ILNFNBCO_01623	CDS	177				hypothetical protein
ILNFNBCO_01624	CDS	627	bin3			Putative transposon Tn552 DNA-invertase bin3
ILNFNBCO_01625	CDS	1248	cscB			Sucrose permease
ILNFNBCO_01626	CDS	915	scrK	2.7.1.4	COG0524	Fructokinase
ILNFNBCO_01627	CDS	1434	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
ILNFNBCO_01628	CDS	954	cytR_1		COG1609	HTH-type transcriptional repressor CytR
ILNFNBCO_01629	CDS	219	dsdX		COG2610	D-serine transporter DsdX
ILNFNBCO_01630	CDS	1329	dsdA	4.3.1.18	COG3048	D-serine dehydratase
ILNFNBCO_01631	CDS	1539	emrY			putative multidrug resistance protein EmrY
ILNFNBCO_01632	CDS	1164	emrK		COG1566	putative multidrug resistance protein EmrK
ILNFNBCO_01633	CDS	615	evgA			DNA-binding transcriptional activator EvgA
ILNFNBCO_01634	CDS	3594	evgS	2.7.13.3	COG0784	Sensor protein EvgS
ILNFNBCO_01635	CDS	879	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
ILNFNBCO_01636	CDS	231	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
ILNFNBCO_01637	CDS	945				hypothetical protein
ILNFNBCO_01638	CDS	1695	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
ILNFNBCO_01639	CDS	1251	frc	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
ILNFNBCO_01640	CDS	636	yfdX			Protein YfdX
ILNFNBCO_01641	CDS	276				hypothetical protein
ILNFNBCO_01642	CDS	243				hypothetical protein
ILNFNBCO_01643	CDS	921	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
ILNFNBCO_01644	CDS	1239	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
ILNFNBCO_01645	CDS	1698	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
ILNFNBCO_01646	CDS	735	ypdB		COG3279	Transcriptional regulatory protein YpdB
ILNFNBCO_01647	CDS	858	rhaR_2			HTH-type transcriptional activator RhaR
ILNFNBCO_01648	CDS	2496	fryA_1		COG1080	Multiphosphoryl transfer protein 1
ILNFNBCO_01649	CDS	1038	ypdE	3.4.11.-	COG1363	Aminopeptidase YpdE
ILNFNBCO_01650	CDS	1086	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
ILNFNBCO_01651	CDS	1248	fryC		COG1299	Fructose-like permease IIC component 1
ILNFNBCO_01652	CDS	327	fryB_1	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
ILNFNBCO_01653	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
ILNFNBCO_01654	CDS	1257	yfeO			Putative ion-transport protein YfeO
ILNFNBCO_01655	CDS	327				hypothetical protein
ILNFNBCO_01656	CDS	1239	mntH		COG1914	Divalent metal cation transporter MntH
ILNFNBCO_01657	CDS	1203	nupC		COG1972	Nucleoside permease NupC
ILNFNBCO_01658	CDS	2190	pdeA	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeA
ILNFNBCO_01659	tRNA	76				tRNA-Ala(ggc)
ILNFNBCO_01660	tRNA	76				tRNA-Ala(ggc)
ILNFNBCO_01661	CDS	360				hypothetical protein
ILNFNBCO_01662	CDS	372				hypothetical protein
ILNFNBCO_01663	CDS	1149				IS200/IS605 family transposase IS609
ILNFNBCO_01664	CDS	543				hypothetical protein
ILNFNBCO_01665	CDS	1416	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
ILNFNBCO_01666	tRNA	76				tRNA-Val(tac)
ILNFNBCO_01667	tRNA	76				tRNA-Val(tac)
ILNFNBCO_01668	tRNA	76				tRNA-Val(tac)
ILNFNBCO_01669	tRNA	76				tRNA-Lys(ttt)
ILNFNBCO_01670	CDS	342				hypothetical protein
ILNFNBCO_01671	CDS	927	cynR_1			HTH-type transcriptional regulator CynR
ILNFNBCO_01672	CDS	999				hypothetical protein
ILNFNBCO_01673	CDS	219				hypothetical protein
ILNFNBCO_01674	CDS	2016	ligA	6.5.1.2	COG0272	DNA ligase
ILNFNBCO_01675	CDS	999	zipA		COG3115	Cell division protein ZipA
ILNFNBCO_01676	CDS	762	cysZ		COG2981	Sulfate transporter CysZ
ILNFNBCO_01677	CDS	972	cysK	2.5.1.47	COG0031	Cysteine synthase A
ILNFNBCO_01678	CDS	258	ptsH_2		COG1925	Phosphocarrier protein HPr
ILNFNBCO_01679	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
ILNFNBCO_01680	CDS	510	crr		COG2190	PTS system glucose-specific EIIA component
ILNFNBCO_01681	CDS	852	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
ILNFNBCO_01682	CDS	240				hypothetical protein
ILNFNBCO_01683	CDS	912	cysM	2.5.1.47	COG0031	Cysteine synthase B
ILNFNBCO_01684	CDS	1098	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
ILNFNBCO_01685	CDS	876	cysW		COG4208	Sulfate transport system permease protein CysW
ILNFNBCO_01686	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
ILNFNBCO_01687	CDS	1017	cysP		COG4150	Thiosulfate-binding protein
ILNFNBCO_01688	CDS	219	ucpA_1	1.-.-.-		Oxidoreductase UcpA
ILNFNBCO_01689	CDS	519	ucpA_2	1.-.-.-		Oxidoreductase UcpA
ILNFNBCO_01690	CDS	858	murR_1		COG1737	HTH-type transcriptional regulator MurR
ILNFNBCO_01691	CDS	897	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
ILNFNBCO_01692	CDS	1425	murP		COG2190	PTS system N-acetylmuramic acid-specific EIIBC component
ILNFNBCO_01693	CDS	1305	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
ILNFNBCO_01694	CDS	900	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
ILNFNBCO_01695	CDS	576	yfeY			putative protein YfeY
ILNFNBCO_01696	CDS	450	yfeZ			Inner membrane protein YfeZ
ILNFNBCO_01697	CDS	426	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
ILNFNBCO_01698	CDS	870	amiA	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiA
ILNFNBCO_01699	CDS	900	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
ILNFNBCO_01700	CDS	1053				hypothetical protein
ILNFNBCO_01701	CDS	501	eutK		COG4577	Ethanolamine utilization protein EutK
ILNFNBCO_01702	CDS	660	eutL		COG4816	Ethanolamine utilization protein EutL
ILNFNBCO_01703	CDS	888	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
ILNFNBCO_01704	CDS	1362	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
ILNFNBCO_01705	CDS	1404				hypothetical protein
ILNFNBCO_01706	CDS	1227				hypothetical protein
ILNFNBCO_01707	CDS	1188	mdh_2	1.1.1.244		NAD-dependent methanol dehydrogenase
ILNFNBCO_01708	CDS	837	ftsA_2			Cell division protein FtsA
ILNFNBCO_01709	CDS	1404	proA_1	1.2.1.41		Gamma-glutamyl phosphate reductase
ILNFNBCO_01710	CDS	288	eutN		COG4576	Ethanolamine utilization protein EutN
ILNFNBCO_01711	CDS	336	eutM		COG4577	Ethanolamine utilization protein EutM
ILNFNBCO_01712	CDS	1017	eutD		COG0280	Ethanolamine utilization protein EutD
ILNFNBCO_01713	CDS	732				hypothetical protein
ILNFNBCO_01714	CDS	702	eutQ		COG4766	Ethanolamine utilization protein EutQ
ILNFNBCO_01715	CDS	480	pduV		COG4917	Propanediol utilization protein PduV
ILNFNBCO_01716	CDS	336	eutS		COG4810	Ethanolamine utilization protein EutS
ILNFNBCO_01717	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
ILNFNBCO_01718	CDS	951	tal	2.2.1.2		Transaldolase
ILNFNBCO_01719	CDS	2004	tktB	2.2.1.1	COG0021	Transketolase 2
ILNFNBCO_01720	CDS	1044				hypothetical protein
ILNFNBCO_01721	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
ILNFNBCO_01722	CDS	1980		1.18.1.2		Ferredoxin--NADP reductase
ILNFNBCO_01723	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
ILNFNBCO_01724	CDS	3114	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
ILNFNBCO_01725	CDS	357	yffB		COG1393	Protein YffB
ILNFNBCO_01726	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
ILNFNBCO_01727	CDS	201				hypothetical protein
ILNFNBCO_01728	CDS	699				hypothetical protein
ILNFNBCO_01729	CDS	2016	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
ILNFNBCO_01730	CDS	864			COG2321	putative protein
ILNFNBCO_01731	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
ILNFNBCO_01732	CDS	231				hypothetical protein
ILNFNBCO_01733	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
ILNFNBCO_01734	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
ILNFNBCO_01735	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
ILNFNBCO_01736	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
ILNFNBCO_01737	CDS	618	hyfA_5	1.-.-.-	COG1142	Hydrogenase-4 component A
ILNFNBCO_01738	CDS	2019	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
ILNFNBCO_01739	CDS	948	hyfC	1.-.-.-	COG0650	Hydrogenase-4 component C
ILNFNBCO_01740	CDS	1440	nuoL_1	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
ILNFNBCO_01741	CDS	651	hyfE	1.-.-.-	COG4237	Hydrogenase-4 component E
ILNFNBCO_01742	CDS	1566	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
ILNFNBCO_01743	CDS	1716	hyfG	1.-.-.-	COG3261	Hydrogenase-4 component G
ILNFNBCO_01744	CDS	546	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
ILNFNBCO_01745	CDS	759	hycG_2		COG3260	Formate hydrogenlyase subunit 7
ILNFNBCO_01746	CDS	414				hypothetical protein
ILNFNBCO_01747	CDS	2013	hyfR		COG3604	DNA-binding transcriptional activator HyfR
ILNFNBCO_01748	CDS	849	focB		COG2116	putative formate transporter 2
ILNFNBCO_01749	CDS	1062	yhhT_2		COG0628	Putative transport protein YhhT
ILNFNBCO_01750	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
ILNFNBCO_01751	CDS	360	yfgD		COG1393	putative protein YfgD
ILNFNBCO_01752	CDS	747	hda		COG0593	DnaA regulatory inactivator Hda
ILNFNBCO_01753	CDS	1290	uraA		COG2233	Uracil permease
ILNFNBCO_01754	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
ILNFNBCO_01755	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
ILNFNBCO_01756	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
ILNFNBCO_01757	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
ILNFNBCO_01758	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
ILNFNBCO_01759	CDS	2244	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
ILNFNBCO_01760	CDS	153				hypothetical protein
ILNFNBCO_01761	CDS	174	yfgG			Protein YfgG
ILNFNBCO_01762	CDS	516				hypothetical protein
ILNFNBCO_01763	CDS	540				hypothetical protein
ILNFNBCO_01764	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
ILNFNBCO_01765	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
ILNFNBCO_01766	CDS	1371	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
ILNFNBCO_01767	CDS	216	yfgJ			putative protein YfgJ
ILNFNBCO_01768	CDS	1473	der_1		COG1160	GTPase Der
ILNFNBCO_01769	CDS	1179	bamB		COG1520	Outer membrane protein assembly factor BamB
ILNFNBCO_01770	CDS	621				hypothetical protein
ILNFNBCO_01771	CDS	1275	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
ILNFNBCO_01772	misc_RNA	92				sroE
ILNFNBCO_01773	CDS	1119	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
ILNFNBCO_01774	CDS	1014	rodZ		COG1426	Cytoskeleton protein RodZ
ILNFNBCO_01775	CDS	1155	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
ILNFNBCO_01776	CDS	432	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
ILNFNBCO_01777	CDS	855	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
ILNFNBCO_01778	CDS	822				hypothetical protein
ILNFNBCO_01779	CDS	630	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
ILNFNBCO_01780	CDS	2382	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
ILNFNBCO_01781	CDS	2313	pbpC		COG4953	Penicillin-binding protein 1C
ILNFNBCO_01782	CDS	3282	yfhM_1		COG2373	Alpha-2-macroglobulin
ILNFNBCO_01783	CDS	1629	yfhM_2		COG2373	Alpha-2-macroglobulin
ILNFNBCO_01784	CDS	846	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
ILNFNBCO_01785	misc_RNA	305				ryfA
ILNFNBCO_01786	CDS	777				hypothetical protein
ILNFNBCO_01787	CDS	1284	pepB	3.4.11.23	COG0260	Peptidase B
ILNFNBCO_01788	CDS	201	iscX		COG2975	Protein IscX
ILNFNBCO_01789	CDS	336	fdx		COG0633	2Fe-2S ferredoxin
ILNFNBCO_01790	CDS	1851	hscA		COG0443	Chaperone protein HscA
ILNFNBCO_01791	CDS	516	hscB		COG1076	Co-chaperone protein HscB
ILNFNBCO_01792	CDS	324	iscA		COG0316	Iron-binding protein IscA
ILNFNBCO_01793	CDS	387	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
ILNFNBCO_01794	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
ILNFNBCO_01795	misc_RNA	110				iscRS
ILNFNBCO_01796	CDS	489	iscR		COG1959	HTH-type transcriptional regulator IscR
ILNFNBCO_01797	CDS	738	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
ILNFNBCO_01798	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
ILNFNBCO_01799	CDS	855			COG1073	putative protein
ILNFNBCO_01800	CDS	1281				hypothetical protein
ILNFNBCO_01801	CDS	1140	hcaT			putative 3-phenylpropionic acid transporter
ILNFNBCO_01802	CDS	891	hcaR_1			Hca operon transcriptional activator HcaR
ILNFNBCO_01803	CDS	1362	hcaE	1.14.12.19	COG4638	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
ILNFNBCO_01804	CDS	519	hcaF	1.14.12.19	COG5517	3-phenylpropionate/cinnamic acid dioxygenase subunit beta
ILNFNBCO_01805	CDS	321	hcaC		COG2146	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
ILNFNBCO_01806	CDS	813	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
ILNFNBCO_01807	CDS	1203	hcaD	1.18.1.3	COG0446	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
ILNFNBCO_01808	CDS	423	yphA		COG2259	Inner membrane protein YphA
ILNFNBCO_01809	CDS	873	yphB		COG2017	putative protein YphB
ILNFNBCO_01810	CDS	828	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
ILNFNBCO_01811	CDS	192				hypothetical protein
ILNFNBCO_01812	CDS	999	rbsC_2		COG1172	Ribose import permease protein RbsC
