locus_tag	ftype	length_bp	gene	EC_number	COG	product
AKJJBAGK_01319	misc_RNA	43				ES036
AKJJBAGK_01320	CDS	474	hyfA_4	1.-.-.-	COG1142	Hydrogenase-4 component A
AKJJBAGK_01321	CDS	816	rhaR_1			HTH-type transcriptional activator RhaR
AKJJBAGK_01322	CDS	1401	yicJ_1		COG2211	Inner membrane symporter YicJ
AKJJBAGK_01323	CDS	1971	hypBA1	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
AKJJBAGK_01324	CDS	741	mipA_1		COG3713	MltA-interacting protein
AKJJBAGK_01325	CDS	975				hypothetical protein
AKJJBAGK_01326	CDS	1137	yiaV		COG1566	Inner membrane protein YiaV
AKJJBAGK_01327	CDS	324	yiaW_1			Inner membrane protein YiaW
AKJJBAGK_01328	CDS	1539	aldB	1.2.1.-	COG1012	Aldehyde dehydrogenase B
AKJJBAGK_01329	CDS	1296				hypothetical protein
AKJJBAGK_01330	CDS	1152	adhB	1.1.1.1		Alcohol dehydrogenase 2
AKJJBAGK_01331	CDS	1845	selB		COG3276	Selenocysteine-specific elongation factor
AKJJBAGK_01332	CDS	1392	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
AKJJBAGK_01333	CDS	609	yibF		COG0625	putative GST-like protein YibF
AKJJBAGK_01334	CDS	1089	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
AKJJBAGK_01335	CDS	1182				hypothetical protein
AKJJBAGK_01336	CDS	1026	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
AKJJBAGK_01337	CDS	222				hypothetical protein
AKJJBAGK_01338	CDS	297				hypothetical protein
AKJJBAGK_01339	CDS	1233	acrF_1		COG0841	Multidrug export protein AcrF
AKJJBAGK_01340	CDS	1887	acrF_2		COG0841	Multidrug export protein AcrF
AKJJBAGK_01341	CDS	1158	acrE			Multidrug export protein AcrE
AKJJBAGK_01342	CDS	663	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
AKJJBAGK_01343	CDS	180				hypothetical protein
AKJJBAGK_01344	CDS	885	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
AKJJBAGK_01345	CDS	297	fis		COG2901	DNA-binding protein Fis
AKJJBAGK_01346	CDS	873	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
AKJJBAGK_01347	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
AKJJBAGK_01348	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
AKJJBAGK_01349	CDS	243	yhdT		COG3924	putative membrane protein YhdT
AKJJBAGK_01350	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
AKJJBAGK_01351	CDS	471	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
AKJJBAGK_01352	CDS	975	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
AKJJBAGK_01353	CDS	1941	csrD			RNase E specificity factor CsrD
AKJJBAGK_01354	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
AKJJBAGK_01355	CDS	1104	mreC		COG1792	Cell shape-determining protein MreC
AKJJBAGK_01356	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
AKJJBAGK_01357	CDS	594	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
AKJJBAGK_01358	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
AKJJBAGK_01359	CDS	3801				hypothetical protein
AKJJBAGK_01360	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
AKJJBAGK_01361	CDS	930	dmlR_2			HTH-type transcriptional regulator DmlR
AKJJBAGK_01362	CDS	204	aaeX			Protein AaeX
AKJJBAGK_01363	CDS	930	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
AKJJBAGK_01364	CDS	1968	aaeB_1		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
AKJJBAGK_01365	CDS	273	yhcO		COG2732	putative protein YhcO
AKJJBAGK_01366	CDS	264	bhsA_1			Multiple stress resistance protein BhsA
AKJJBAGK_01367	CDS	471	argR		COG1438	Arginine repressor
AKJJBAGK_01368	CDS	939	mdh_1	1.1.1.37	COG0039	Malate dehydrogenase
AKJJBAGK_01369	CDS	1068	degS	3.4.21.107	COG0265	Serine endoprotease DegS
AKJJBAGK_01370	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
AKJJBAGK_01371	CDS	399	yhcB		COG3105	Inner membrane protein YhcB
AKJJBAGK_01372	CDS	1128	zapE		COG1485	Cell division protein ZapE
AKJJBAGK_01373	CDS	429	rplM		COG0102	50S ribosomal protein L13
AKJJBAGK_01374	CDS	393	rpsI		COG0103	30S ribosomal protein S9
AKJJBAGK_01375	CDS	639	sspA		COG0625	Stringent starvation protein A
AKJJBAGK_01376	CDS	498	sspB		COG2969	Stringent starvation protein B
AKJJBAGK_01377	CDS	1365	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
AKJJBAGK_01378	CDS	792	nanR_1		COG2186	HTH-type transcriptional repressor NanR
AKJJBAGK_01379	CDS	894	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
AKJJBAGK_01380	CDS	1491	nanT			Sialic acid transporter NanT
AKJJBAGK_01381	CDS	690	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
AKJJBAGK_01382	CDS	876	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
AKJJBAGK_01383	CDS	465	yhcH		COG2731	putative protein YhcH
AKJJBAGK_01384	CDS	1050	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
AKJJBAGK_01385	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
AKJJBAGK_01386	CDS	4554	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
AKJJBAGK_01387	CDS	930				hypothetical protein
AKJJBAGK_01388	CDS	2337	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
AKJJBAGK_01389	misc_RNA	108				ArcZ
AKJJBAGK_01390	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
AKJJBAGK_01391	CDS	729	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
AKJJBAGK_01392	CDS	633	yrbL			putative protein YrbL
AKJJBAGK_01393	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
AKJJBAGK_01394	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
AKJJBAGK_01395	CDS	492	ptsN		COG1762	Nitrogen regulatory protein
AKJJBAGK_01396	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
AKJJBAGK_01397	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
AKJJBAGK_01398	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
AKJJBAGK_01399	CDS	558	lptA		COG1934	Lipopolysaccharide export system protein LptA
AKJJBAGK_01400	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
AKJJBAGK_01401	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
AKJJBAGK_01402	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
AKJJBAGK_01403	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
AKJJBAGK_01404	CDS	810	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
AKJJBAGK_01405	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
AKJJBAGK_01406	CDS	552	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
AKJJBAGK_01407	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
AKJJBAGK_01408	CDS	294	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
AKJJBAGK_01409	CDS	270	ibaG		COG5007	Acid stress protein IbaG
AKJJBAGK_01410	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
AKJJBAGK_01411	CDS	279				hypothetical protein
AKJJBAGK_01412	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
AKJJBAGK_01413	CDS	312	rplU		COG0261	50S ribosomal protein L21
AKJJBAGK_01414	CDS	258	rpmA		COG0211	50S ribosomal protein L27
AKJJBAGK_01415	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
AKJJBAGK_01416	CDS	1173	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
AKJJBAGK_01417	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
AKJJBAGK_01418	misc_RNA	122				greA
AKJJBAGK_01419	CDS	477	greA		COG0782	Transcription elongation factor GreA
AKJJBAGK_01420	CDS	294	yhbY		COG1534	RNA-binding protein YhbY
AKJJBAGK_01421	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
AKJJBAGK_01422	CDS	1944	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
AKJJBAGK_01423	CDS	849	folP_3	2.5.1.15	COG0294	Dihydropteroate synthase
AKJJBAGK_01424	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
AKJJBAGK_01425	CDS	333	secG		COG1314	Protein-export membrane protein SecG
AKJJBAGK_01426	tRNA	87				tRNA-Leu(gag)
AKJJBAGK_01427	CDS	1518	yhbX_2	2.-.-.-	COG2194	Putative transferase YhbX
AKJJBAGK_01428	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
AKJJBAGK_01429	tRNA	77				tRNA-Met(cat)
AKJJBAGK_01430	misc_RNA	101				rimP
AKJJBAGK_01431	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
AKJJBAGK_01432	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
AKJJBAGK_01433	CDS	2673	infB		COG0532	Translation initiation factor IF-2
AKJJBAGK_01434	misc_RNA	71				naRNA4
AKJJBAGK_01435	CDS	402	rbfA		COG0858	30S ribosome-binding factor
AKJJBAGK_01436	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
AKJJBAGK_01437	misc_RNA	115				S15
AKJJBAGK_01438	CDS	270	rpsO		COG0184	30S ribosomal protein S15
AKJJBAGK_01439	misc_RNA	172				SraG
AKJJBAGK_01440	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
AKJJBAGK_01441	CDS	885	nlpI		COG4785	Lipoprotein NlpI
AKJJBAGK_01442	CDS	1890	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
AKJJBAGK_01443	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
AKJJBAGK_01444	CDS	1008				hypothetical protein
AKJJBAGK_01445	CDS	879				hypothetical protein
AKJJBAGK_01446	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
AKJJBAGK_01447	CDS	525	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
AKJJBAGK_01448	CDS	504				hypothetical protein
AKJJBAGK_01449	CDS	303				hypothetical protein
AKJJBAGK_01450	CDS	444				hypothetical protein
AKJJBAGK_01451	CDS	519	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
AKJJBAGK_01452	CDS	636				hypothetical protein
AKJJBAGK_01453	CDS	1041				hypothetical protein
AKJJBAGK_01454	CDS	576	osmY_2		COG2823	Osmotically-inducible protein Y
AKJJBAGK_01455	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
AKJJBAGK_01456	CDS	396				hypothetical protein
AKJJBAGK_01457	CDS	2037	lpoA		COG3107	Penicillin-binding protein activator LpoA
AKJJBAGK_01458	CDS	861	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
AKJJBAGK_01459	CDS	351	yraK_1			putative fimbrial-like protein YraK
AKJJBAGK_01460	CDS	408	yraK_2			putative fimbrial-like protein YraK
AKJJBAGK_01461	CDS	2517	yraJ		COG3188	Outer membrane usher protein YraJ
AKJJBAGK_01462	CDS	696	yraI_1			putative fimbrial chaperone YraI
AKJJBAGK_01463	CDS	585	yraH			putative fimbrial-like protein YraH
AKJJBAGK_01464	CDS	510	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
AKJJBAGK_01465	CDS	162				hypothetical protein
AKJJBAGK_01466	CDS	792	manZ_1		COG3716	PTS system mannose-specific EIID component
AKJJBAGK_01467	CDS	630	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
AKJJBAGK_01468	CDS	477	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
AKJJBAGK_01469	CDS	861	kbaY_2	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
AKJJBAGK_01470	CDS	1155	agaS	3.5.99.-	COG2222	D-galactosamine-6-phosphate deaminase AgaS
AKJJBAGK_01471	CDS	1134	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
AKJJBAGK_01472	CDS	435	manX_1	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
AKJJBAGK_01473	CDS	879	manZ_2		COG3716	PTS system mannose-specific EIID component
AKJJBAGK_01474	CDS	780	agaC_2		COG3715	N-acetylgalactosamine permease IIC component 1
AKJJBAGK_01475	CDS	474	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
AKJJBAGK_01476	CDS	1281	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
AKJJBAGK_01477	CDS	810	srlR_2		COG1349	Glucitol operon repressor
AKJJBAGK_01478	CDS	465	yhaV	3.1.-.-		Ribonuclease toxin YhaV
AKJJBAGK_01479	CDS	336	prlF		COG2002	Antitoxin PrlF
AKJJBAGK_01480	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
AKJJBAGK_01481	CDS	1335	garP			putative galactarate transporter
AKJJBAGK_01482	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
AKJJBAGK_01483	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
AKJJBAGK_01484	CDS	1146	garK	2.7.1.165	COG1929	Glycerate 2-kinase
AKJJBAGK_01485	misc_RNA	377				RNaseP_bact_a
AKJJBAGK_01486	CDS	1188				hypothetical protein
AKJJBAGK_01487	CDS	540				hypothetical protein
AKJJBAGK_01488	CDS	345				hypothetical protein
AKJJBAGK_01489	CDS	939	tsaR_1			HTH-type transcriptional regulator TsaR
AKJJBAGK_01490	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
AKJJBAGK_01491	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
AKJJBAGK_01492	CDS	1209	tdcD	2.7.2.15	COG0282	Propionate kinase
AKJJBAGK_01493	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
AKJJBAGK_01494	CDS	390	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
AKJJBAGK_01495	CDS	1365	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
AKJJBAGK_01496	CDS	1332	dlsT		COG0814	Serine transporter
AKJJBAGK_01497	CDS	1311				hypothetical protein
AKJJBAGK_01498	CDS	165				hypothetical protein
AKJJBAGK_01499	CDS	702	yhaK		COG1741	Pirin-like protein YhaK
AKJJBAGK_01500	CDS	897	yhaJ_1			HTH-type transcriptional regulator YhaJ
AKJJBAGK_01501	CDS	357	yhaI		COG3152	Inner membrane protein YhaI
AKJJBAGK_01502	CDS	366	yhaH		COG3152	Inner membrane protein YhaH
AKJJBAGK_01503	CDS	987	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
AKJJBAGK_01504	CDS	483	yqjF		COG2259	Inner membrane protein YqjF
AKJJBAGK_01505	CDS	300				hypothetical protein
AKJJBAGK_01506	CDS	405	yqjE		COG5393	Inner membrane protein YqjE
AKJJBAGK_01507	CDS	306	yqjD		COG4575	putative protein YqjD
AKJJBAGK_01508	CDS	369	yqjC			Protein YqjC
AKJJBAGK_01509	CDS	384	mzrA			Modulator protein MzrA
AKJJBAGK_01510	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
AKJJBAGK_01511	CDS	777	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
AKJJBAGK_01512	CDS	1299	exuT			Hexuronate transporter
AKJJBAGK_01513	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
AKJJBAGK_01514	CDS	1488	uxaA	4.2.1.7	COG2721	Altronate dehydratase
AKJJBAGK_01515	CDS	552	ygjV			Inner membrane protein YgjV
AKJJBAGK_01516	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
AKJJBAGK_01517	CDS	966	alx_1		COG0861	Putative membrane-bound redox modulator Alx
AKJJBAGK_01518	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
AKJJBAGK_01519	CDS	693				hypothetical protein
AKJJBAGK_01520	CDS	504	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
AKJJBAGK_01521	CDS	1137	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
AKJJBAGK_01522	CDS	315	higB	3.1.-.-	COG4680	mRNA interferase HigB
AKJJBAGK_01523	CDS	417	higA		COG5499	Antitoxin HigA
AKJJBAGK_01524	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
AKJJBAGK_01525	misc_RNA	82				naRNA4
AKJJBAGK_01526	CDS	2352	ygjK	3.2.1.-		Glucosidase YgjK
AKJJBAGK_01527	CDS	1071				hypothetical protein
AKJJBAGK_01528	CDS	1434	ygjI		COG0531	Inner membrane transporter YgjI
AKJJBAGK_01529	CDS	450	ebgC		COG2731	Evolved beta-galactosidase subunit beta
AKJJBAGK_01530	CDS	3093	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
AKJJBAGK_01531	CDS	984	melR_2		COG1609	HTH-type transcriptional repressor MelR
AKJJBAGK_01532	CDS	333	ygjH		COG0073	tRNA-binding protein YgjH
AKJJBAGK_01533	CDS	1491	patA	2.6.1.82	COG4992	Putrescine aminotransferase
AKJJBAGK_01534	CDS	1521	aer		COG0840	Aerotaxis receptor
AKJJBAGK_01535	CDS	624	yqjI		COG1695	Transcriptional regulator YqjI
AKJJBAGK_01536	CDS	765	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
AKJJBAGK_01537	tRNA	76				tRNA-Met(cat)
AKJJBAGK_01538	CDS	507	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
AKJJBAGK_01539	CDS	1842	rpoD		COG0568	RNA polymerase sigma factor RpoD
AKJJBAGK_01540	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
AKJJBAGK_01541	CDS	216	rpsU		COG0828	30S ribosomal protein S21
AKJJBAGK_01542	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
AKJJBAGK_01543	CDS	1464	ttdT_1		COG0471	L-tartrate/succinate antiporter
AKJJBAGK_01544	CDS	606	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
AKJJBAGK_01545	CDS	912	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
AKJJBAGK_01546	CDS	933	dmlR_3			HTH-type transcriptional regulator DmlR
AKJJBAGK_01547	CDS	618	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
AKJJBAGK_01548	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
AKJJBAGK_01549	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
AKJJBAGK_01550	misc_RNA	71				naRNA4
AKJJBAGK_01551	CDS	1239	cca		COG0617	Multifunctional CCA protein
AKJJBAGK_01552	CDS	621				hypothetical protein
AKJJBAGK_01553	CDS	1302	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
AKJJBAGK_01554	CDS	2841	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
AKJJBAGK_01555	CDS	1434	hldE		COG2870	Bifunctional protein HldE
AKJJBAGK_01556	misc_RNA	150				SIB_RNA
AKJJBAGK_01557	misc_RNA	150				SIB_RNA
AKJJBAGK_01558	CDS	1662	yqiK		COG2268	Inner membrane protein YqiK
AKJJBAGK_01559	CDS	615	yqiJ			Inner membrane protein YqiJ
AKJJBAGK_01560	CDS	201	glgS			Surface composition regulator
AKJJBAGK_01561	CDS	300	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
AKJJBAGK_01562	misc_RNA	149				FMN
AKJJBAGK_01563	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
AKJJBAGK_01564	CDS	171	yqiD			Protein YqiD
AKJJBAGK_01565	CDS	774	zupT		COG0428	Zinc transporter ZupT
AKJJBAGK_01566	CDS	816	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
AKJJBAGK_01567	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
AKJJBAGK_01568	CDS	672				hypothetical protein
AKJJBAGK_01569	CDS	1482	tolC		COG1538	Outer membrane protein TolC
AKJJBAGK_01570	CDS	630	nudF	3.6.1.13		ADP-ribose pyrophosphatase
AKJJBAGK_01571	CDS	423				hypothetical protein
AKJJBAGK_01572	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
AKJJBAGK_01573	CDS	582				hypothetical protein
AKJJBAGK_01574	CDS	1893	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
AKJJBAGK_01575	CDS	2142	cntO_1			Metal-pseudopaline receptor CntO
AKJJBAGK_01576	CDS	810	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
AKJJBAGK_01577	CDS	984	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
AKJJBAGK_01578	CDS	1038	feuC		COG0609	Iron-uptake system permease protein FeuC
AKJJBAGK_01579	CDS	948				hypothetical protein
AKJJBAGK_01580	CDS	888				hypothetical protein
AKJJBAGK_01581	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
AKJJBAGK_01582	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
AKJJBAGK_01583	CDS	1350	qseC	2.7.13.3		Sensor protein QseC
AKJJBAGK_01584	CDS	660	qseB			Transcriptional regulatory protein QseB
AKJJBAGK_01585	CDS	393	ygiW_1		COG3111	Protein YgiW
AKJJBAGK_01586	CDS	483	sbmC_1			DNA gyrase inhibitor
AKJJBAGK_01587	CDS	1608	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
AKJJBAGK_01588	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
AKJJBAGK_01589	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
AKJJBAGK_01590	CDS	1413	ftsP		COG2132	Cell division protein FtsP
AKJJBAGK_01591	CDS	2220				hypothetical protein
AKJJBAGK_01592	CDS	258	lpp1			Major outer membrane lipoprotein Lpp 1
AKJJBAGK_01593	CDS	654				hypothetical protein
AKJJBAGK_01594	CDS	276				hypothetical protein
AKJJBAGK_01595	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
AKJJBAGK_01596	misc_RNA	64				ES173
AKJJBAGK_01597	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
AKJJBAGK_01598	CDS	957	rhaS_1			HTH-type transcriptional activator RhaS
AKJJBAGK_01599	CDS	660	yghB		COG0586	Inner membrane protein YghB
AKJJBAGK_01600	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
AKJJBAGK_01601	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
AKJJBAGK_01602	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
AKJJBAGK_01603	misc_RNA	71				naRNA4
AKJJBAGK_01604	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
AKJJBAGK_01605	CDS	495				hypothetical protein
AKJJBAGK_01606	CDS	1041	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
AKJJBAGK_01607	CDS	888				hypothetical protein
AKJJBAGK_01608	CDS	288				hypothetical protein
AKJJBAGK_01609	CDS	1119	hybO	1.12.99.6	COG1740	Hydrogenase-2 small chain
AKJJBAGK_01610	CDS	987	fdnH_1		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
AKJJBAGK_01611	CDS	1179	hybB		COG5557	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
AKJJBAGK_01612	CDS	1704	hybC	1.12.99.6	COG0374	Hydrogenase-2 large chain
AKJJBAGK_01613	CDS	495	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
AKJJBAGK_01614	CDS	489	hybE			Hydrogenase-2 operon protein HybE
AKJJBAGK_01615	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
AKJJBAGK_01616	CDS	249	hybG		COG0298	Hydrogenase maturation factor HybG
AKJJBAGK_01617	misc_RNA	77				naRNA4
AKJJBAGK_01618	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
AKJJBAGK_01619	CDS	1860	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
AKJJBAGK_01620	CDS	1317	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
AKJJBAGK_01621	CDS	345				hypothetical protein
AKJJBAGK_01622	misc_RNA	123				isrC
AKJJBAGK_01623	CDS	1404				IS66 family transposase ISEc47
AKJJBAGK_01624	CDS	351				hypothetical protein
AKJJBAGK_01625	CDS	309				hypothetical protein
AKJJBAGK_01626	CDS	744				hypothetical protein
AKJJBAGK_01627	CDS	513				hypothetical protein
AKJJBAGK_01628	CDS	3414				hypothetical protein
AKJJBAGK_01629	CDS	600	ompX_1		COG3637	Outer membrane protein X
AKJJBAGK_01630	CDS	1317				hypothetical protein
AKJJBAGK_01631	CDS	270				hypothetical protein
AKJJBAGK_01632	CDS	981				hypothetical protein
AKJJBAGK_01633	CDS	993				hypothetical protein
AKJJBAGK_01634	CDS	609				hypothetical protein
AKJJBAGK_01635	CDS	135				hypothetical protein
AKJJBAGK_01636	CDS	699				hypothetical protein
AKJJBAGK_01637	CDS	477				hypothetical protein
AKJJBAGK_01638	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
AKJJBAGK_01639	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
AKJJBAGK_01640	CDS	1155	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
AKJJBAGK_01641	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
AKJJBAGK_01642	CDS	678	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
AKJJBAGK_01643	CDS	2022	uvrB		COG0556	UvrABC system protein B
AKJJBAGK_01644	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
